ProductKey,ProductName,ProductDescription,ProductSubcategoryKey,Manufacturer,BrandName,ClassID,ClassName,StyleID,StyleName,ColorID,ColorName,Weight,WeightUnitMeasureID,UnitOfMeasureID,UnitOfMeasureName,StockTypeID,StockTypeName,UnitCost,UnitPrice,AvailableForSaleDate,Status
2101,Contoso  Calentador de agua 4.3GPM M1250 Plata,Contoso  Calentador de agua 4.3GPM M1250 Plata,44,"Contoso, Ltd",Contoso ,2,Normal,5,Product0804017,7,Plata,"14,3",kilogramos,1,centímetros,3,Bajo,"403,53","877,50",2008-01-04,Activad
2102,Contoso  Calentador de agua 4.0GPM M1250 Plata,Contoso  Calentador de agua 4.0GPM M1250 Plata,44,"Contoso, Ltd",Contoso ,2,Normal,1,Product0804018,7,Plata,"19,8",kilogramos,1,centímetros,3,Bajo,"363,75","791,00",2007-01-05,Activad
2103,Contoso  Calentador de agua 2.6GPM E0900 Plata,Contoso  Calentador de agua 2.6GPM E0900 Plata,44,"Contoso, Ltd",Contoso ,2,Normal,5,Product0804019,7,Plata,"19,8",kilogramos,1,centímetros,3,Bajo,"258,99","508,00",2006-03-08,Activad
2104,Contoso  Calentador de agua 1.5GPM E0800 Plata,Contoso  Calentador de agua 1.5GPM E0800 Plata,44,"Contoso, Ltd",Contoso ,1,Economía,1,Product0804020,7,Plata,"14,1",kilogramos,1,centímetros,3,Bajo,"131,28","257,50",2005-02-09,Activad
2105,Contoso  Calentador de agua 7.2GPM X1800 Gris,Contoso  Calentador de agua 7.2GPM X1800 Gris,44,"Contoso, Ltd",Contoso ,3,Deluxe,1,Product0804021,11,Gris,29,kilogramos,1,centímetros,3,Bajo,"488,70","1475,00",2007-04-25,Activad
2106,Contoso  Calentador de agua 4.3GPM M1250 Gris,Contoso  Calentador de agua 4.3GPM M1250 Gris,44,"Contoso, Ltd",Contoso ,2,Normal,1,Product0804022,11,Gris,36,kilogramos,1,centímetros,3,Bajo,"403,53","877,50",2008-01-04,Activad
2107,Contoso  Calentador de agua 4.0GPM M1250 Gris,Contoso  Calentador de agua 4.0GPM M1250 Gris,44,"Contoso, Ltd",Contoso ,2,Normal,2,Product0804023,11,Gris,"14,3",kilogramos,1,centímetros,3,Bajo,"363,75","791,00",2007-01-05,Activad
2108,Contoso  Calentador de agua 2.6GPM E0900 Gris,Contoso  Calentador de agua 2.6GPM E0900 Gris,44,"Contoso, Ltd",Contoso ,2,Normal,1,Product0804024,11,Gris,"12,3",kilogramos,1,centímetros,3,Bajo,"258,99","508,00",2006-03-08,Activad
2109,Contoso  Calentador de agua 1.5GPM E0800 Gris,Contoso  Calentador de agua 1.5GPM E0800 Gris,44,"Contoso, Ltd",Contoso ,1,Economía,2,Product0804025,11,Gris,"25,3",kilogramos,1,centímetros,3,Bajo,"131,28","257,50",2005-11-07,Activad
2110,Contoso  Calentador de agua 7.2GPM X1800 Red,Contoso  Calentador de agua 7.2GPM X1800 Red,44,"Contoso, Ltd",Contoso ,3,Deluxe,1,Product0804026,6,Red,24,kilogramos,1,centímetros,3,Bajo,"488,70","1475,00",2007-04-25,Activad
2111,Contoso  Calentador de agua 4.3GPM M1250 Red,Contoso  Calentador de agua 4.3GPM M1250 Red,44,"Contoso, Ltd",Contoso ,2,Normal,5,Product0804027,6,Red,25,kilogramos,1,centímetros,3,Bajo,"403,53","877,50",2008-01-04,Activad
2112,Contoso  Calentador de agua 4.0GPM M1250 Red,Contoso  Calentador de agua 4.0GPM M1250 Red,44,"Contoso, Ltd",Contoso ,2,Normal,2,Product0804028,6,Red,95,kilogramos,1,centímetros,3,Bajo,"363,75","791,00",2007-01-05,Activad
2113,Contoso  Calentador de agua 2.6GPM E0900 Red,Contoso  Calentador de agua 2.6GPM E0900 Red,44,"Contoso, Ltd",Contoso ,2,Normal,1,Product0804029,6,Red,"30,1",kilogramos,1,centímetros,3,Bajo,"258,99","508,00",2006-03-08,Activad
2114,Contoso  Calentador de agua 1.5GPM E0800 Red,Contoso  Calentador de agua 1.5GPM E0800 Red,44,"Contoso, Ltd",Contoso ,1,Economía,3,Product0804030,6,Red,"12,8",kilogramos,1,centímetros,3,Bajo,"131,28","257,50",2005-02-09,Activad
2115,Contoso  Calentador de agua 4.3GPM M1250 Amarillo,Contoso  Calentador de agua 4.3GPM M1250 Amarillo,44,"Contoso, Ltd",Contoso ,2,Normal,4,Product0804031,13,Amarillo,"18,9",kilogramos,1,centímetros,3,Bajo,"403,53","877,50",2008-01-04,Activad
2116,Contoso Cafetera superautomática 12 C X1250 Negro,Contoso Cafetera superautomática 12 C X1250 Negro,45,"Contoso, Ltd",Contoso,3,Deluxe,5,Product0805001,2,Negro,"11,6",kilogramos,1,centímetros,1,Alto,"546,68","1650,00",2008-02-14,Activad
2117,Contoso Cafetera automática 10 C M1000 Negro,Contoso Cafetera automática 10 C M1000 Negro,45,"Contoso, Ltd",Contoso,2,Normal,1,Product0805002,2,Negro,"24,3",kilogramos,1,centímetros,1,Alto,"343,05","745,99",2008-01-04,Activad
2118,Contoso Cafetera 12 C M1000 Negro,Contoso Cafetera 12 C M1000 Negro,45,"Contoso, Ltd",Contoso,2,Normal,1,Product0805003,2,Negro,"26,2",kilogramos,1,centímetros,3,Bajo,"204,64","445,00",2007-01-05,Activad
2119,Contoso Cafetera automática 5 C E0900 Negro,Contoso Cafetera automática 5 C E0900 Negro,45,"Contoso, Ltd",Contoso,1,Economía,2,Product0805004,2,Negro,19,kilogramos,1,centímetros,3,Bajo,"83,10","163,00",2006-03-08,Activad
2120,Contoso Cafetera 5 C E0900 Negro,Contoso Cafetera 5 C E0900 Negro,45,"Contoso, Ltd",Contoso,1,Economía,1,Product0805005,2,Negro,30,kilogramos,1,centímetros,3,Bajo,"75,96","149,00",2005-02-09,Activad
2121,Contoso Cafetera 4 C E0800 Negro,Contoso Cafetera 4 C E0800 Negro,45,"Contoso, Ltd",Contoso,1,Economía,4,Product0805006,2,Negro,"5,4",kilogramos,1,centímetros,3,Bajo,"66,23","129,90",2004-03-09,Activad
2122,Contoso Cafetera superautomática 12 C X1250 Plata,Contoso Cafetera superautomática 12 C X1250 Plata,45,"Contoso, Ltd",Contoso,3,Deluxe,3,Product0805007,7,Plata,"24,5",kilogramos,1,centímetros,3,Bajo,"546,68","1650,00",2008-02-14,Activad
2123,Contoso Cafetera automática 10 C M1000 Plata,Contoso Cafetera automática 10 C M1000 Plata,45,"Contoso, Ltd",Contoso,2,Normal,1,Product0805008,7,Plata,5,kilogramos,1,centímetros,3,Bajo,"343,05","745,99",2008-01-04,Activad
2124,Contoso Cafetera 12 C M1000 Plata,Contoso Cafetera 12 C M1000 Plata,45,"Contoso, Ltd",Contoso,2,Normal,3,Product0805009,7,Plata,"14,2",kilogramos,1,centímetros,3,Bajo,"204,64","445,00",2007-01-05,Activad
2125,Contoso Cafetera automática 5 C E0900 Plata,Contoso Cafetera automática 5 C E0900 Plata,45,"Contoso, Ltd",Contoso,1,Economía,1,Product0805010,7,Plata,120,kilogramos,1,centímetros,3,Bajo,"83,10","163,00",2006-03-08,Activad
2126,Contoso Cafetera 5 C E0900 Plata,Contoso Cafetera 5 C E0900 Plata,45,"Contoso, Ltd",Contoso,1,Economía,4,Product0805011,7,Plata,"12,4",kilogramos,1,centímetros,3,Bajo,"75,96","149,00",2005-02-09,Activad
2127,Contoso Cafetera 4 C E0800 Plata,Contoso Cafetera 4 C E0800 Plata,45,"Contoso, Ltd",Contoso,1,Economía,3,Product0805012,7,Plata,18,kilogramos,1,centímetros,3,Bajo,"66,23","129,90",2004-03-09,Activad
2128,Contoso Cafetera superautomática 12 C X1250 Blanco,Contoso Cafetera superautomática 12 C X1250 Blanco,45,"Contoso, Ltd",Contoso,3,Deluxe,1,Product0805013,8,Blanco,25,kilogramos,1,centímetros,3,Bajo,"546,68","1650,00",2008-02-14,Activad
2129,Contoso Cafetera automática 10 C M1000 Blanco,Contoso Cafetera automática 10 C M1000 Blanco,45,"Contoso, Ltd",Contoso,2,Normal,3,Product0805014,8,Blanco,30,kilogramos,1,centímetros,3,Bajo,"343,05","745,99",2008-01-04,Activad
2130,Contoso Cafetera 12 C M1000 Blanco,Contoso Cafetera 12 C M1000 Blanco,45,"Contoso, Ltd",Contoso,2,Normal,1,Product0805015,8,Blanco,"21,5",kilogramos,1,centímetros,3,Bajo,"204,64","445,00",2007-01-05,Activad
2131,Contoso Cafetera automática 5 C E0900 Blanco,Contoso Cafetera automática 5 C E0900 Blanco,45,"Contoso, Ltd",Contoso,1,Economía,1,Product0805016,8,Blanco,30,kilogramos,1,centímetros,3,Bajo,"83,10","163,00",2006-03-08,Activad
2132,Contoso Cafetera 5 C E0900 Blanco,Contoso Cafetera 5 C E0900 Blanco,45,"Contoso, Ltd",Contoso,1,Economía,3,Product0805017,8,Blanco,23,kilogramos,1,centímetros,3,Bajo,"75,96","149,00",2005-02-09,Activad
2133,Contoso Cafetera 4 C E0800 Blanco,Contoso Cafetera 4 C E0800 Blanco,45,"Contoso, Ltd",Contoso,1,Economía,1,Product0805018,8,Blanco,25,kilogramos,1,centímetros,3,Bajo,"66,23","129,90",2004-03-09,Activad
2134,Contoso Cafetera superautomática 12 C X1250 Gris,Contoso Cafetera superautomática 12 C X1250 Gris,45,"Contoso, Ltd",Contoso,3,Deluxe,3,Product0805019,11,Gris,"16,2",kilogramos,1,centímetros,3,Bajo,"546,68","1650,00",2008-02-14,Activad
2135,Contoso Cafetera automática 10 C M1000 Gris,Contoso Cafetera automática 10 C M1000 Gris,45,"Contoso, Ltd",Contoso,2,Normal,1,Product0805020,11,Gris,18,kilogramos,1,centímetros,3,Bajo,"343,05","745,99",2008-01-04,Activad
2136,Contoso Cafetera 12 C M1000 Gris,Contoso Cafetera 12 C M1000 Gris,45,"Contoso, Ltd",Contoso,2,Normal,3,Product0805021,11,Gris,"20,9",kilogramos,1,centímetros,3,Bajo,"204,64","445,00",2007-01-05,Activad
2137,Contoso Cafetera automática 5 C E0900 Gris,Contoso Cafetera automática 5 C E0900 Gris,45,"Contoso, Ltd",Contoso,1,Economía,1,Product0805022,11,Gris,20,kilogramos,1,centímetros,3,Bajo,"83,10","163,00",2006-03-08,Activad
2138,Contoso Cafetera 5 C E0900 Gris,Contoso Cafetera 5 C E0900 Gris,45,"Contoso, Ltd",Contoso,1,Economía,1,Product0805023,11,Gris,14,kilogramos,1,centímetros,3,Bajo,"75,96","149,00",2005-02-09,Activad
2139,Contoso Cafetera 4 C E0800 Gris,Contoso Cafetera 4 C E0800 Gris,45,"Contoso, Ltd",Contoso,1,Economía,3,Product0805024,11,Gris,28,kilogramos,1,centímetros,3,Bajo,"66,23","129,90",2004-03-09,Activad
2140,Adventure Works Cafetera superautomática 12 C X125 Negro,Adventure Works Cafetera superautomática 12 C X125 Negro,45,Adventure Works,Adventure Works,3,Deluxe,1,Product0805025,2,Negro,26,kilogramos,1,centímetros,3,Bajo,"546,68","1650,00",2009-01-02,Activad
2141,Adventure Works Cafetera automática 10 C M100 Negro,Adventure Works Cafetera automática 10 C M100 Negro,45,Adventure Works,Adventure Works,2,Normal,2,Product0805026,2,Negro,25,kilogramos,1,centímetros,3,Bajo,"343,05","745,99",2008-01-04,Activad
2142,Adventure Works Cafetera 12 C M100 Negro,Adventure Works Cafetera 12 C M100 Negro,45,Adventure Works,Adventure Works,2,Normal,1,Product0805027,2,Negro,24,kilogramos,1,centímetros,3,Bajo,"204,64","445,00",2007-01-05,Activad
2143,Adventure Works Cafetera automática 5 C E090 Negro,Adventure Works Cafetera automática 5 C E090 Negro,45,Adventure Works,Adventure Works,1,Economía,1,Product0805028,2,Negro,"26,3",kilogramos,1,centímetros,3,Bajo,"83,10","163,00",2006-03-08,Activad
2144,Adventure Works Cafetera 5 C E090 Negro,Adventure Works Cafetera 5 C E090 Negro,45,Adventure Works,Adventure Works,1,Economía,2,Product0805029,2,Negro,"25,4",kilogramos,1,centímetros,3,Bajo,"75,96","149,00",2005-02-09,Activad
2145,Adventure Works Cafetera 4 C E080 Negro,Adventure Works Cafetera 4 C E080 Negro,45,Adventure Works,Adventure Works,1,Economía,1,Product0805030,2,Negro,"17,5",kilogramos,1,centímetros,3,Bajo,"66,23","129,90",2004-03-09,Activad
2146,Adventure Works Cafetera superautomática 12 C X125 Plata,Adventure Works Cafetera superautomática 12 C X125 Plata,45,Adventure Works,Adventure Works,3,Deluxe,1,Product0805031,7,Plata,"8,5",kilogramos,1,centímetros,3,Bajo,"546,68","1650,00",2009-01-02,Activad
2147,Adventure Works Cafetera automática 10 C M100 Plata,Adventure Works Cafetera automática 10 C M100 Plata,45,Adventure Works,Adventure Works,2,Normal,1,Product0805032,7,Plata,"35,6",kilogramos,1,centímetros,3,Bajo,"343,05","745,99",2008-01-04,Activad
2148,Adventure Works Cafetera 12 C M100 Plata,Adventure Works Cafetera 12 C M100 Plata,45,Adventure Works,Adventure Works,2,Normal,1,Product0805033,7,Plata,"21,5",kilogramos,1,centímetros,3,Bajo,"204,64","445,00",2007-01-05,Activad
2149,Adventure Works Cafetera automática 5 C E090 Plata,Adventure Works Cafetera automática 5 C E090 Plata,45,Adventure Works,Adventure Works,1,Economía,3,Product0805034,7,Plata,30,kilogramos,1,centímetros,3,Bajo,"83,10","163,00",2006-03-08,Activad
2150,Adventure Works Cafetera 5 C E090 Plata,Adventure Works Cafetera 5 C E090 Plata,45,Adventure Works,Adventure Works,1,Economía,1,Product0805035,7,Plata,23,kilogramos,1,centímetros,3,Bajo,"75,96","149,00",2005-02-09,Activad
2151,Adventure Works Cafetera 4 C E080 Plata,Adventure Works Cafetera 4 C E080 Plata,45,Adventure Works,Adventure Works,1,Economía,4,Product0805036,7,Plata,25,kilogramos,1,centímetros,3,Bajo,"66,23","129,90",2004-03-09,Activad
2152,Adventure Works Cafetera superautomática 12 C X125 Blanco,Adventure Works Cafetera superautomática 12 C X125 Blanco,45,Adventure Works,Adventure Works,3,Deluxe,1,Product0805037,8,Blanco,"16,2",kilogramos,1,centímetros,3,Bajo,"546,68","1650,00",2009-01-02,Activad
2153,Adventure Works Cafetera automática 10 C M100 Blanco,Adventure Works Cafetera automática 10 C M100 Blanco,45,Adventure Works,Adventure Works,2,Normal,2,Product0805038,8,Blanco,18,kilogramos,1,centímetros,3,Bajo,"343,05","745,99",2008-01-04,Activad
2154,Adventure Works Cafetera 12 C M100 Blanco,Adventure Works Cafetera 12 C M100 Blanco,45,Adventure Works,Adventure Works,2,Normal,3,Product0805039,8,Blanco,"20,9",kilogramos,1,centímetros,3,Bajo,"204,64","445,00",2007-01-05,Activad
2155,Adventure Works Cafetera automática 5 C E090 Blanco,Adventure Works Cafetera automática 5 C E090 Blanco,45,Adventure Works,Adventure Works,1,Economía,1,Product0805040,8,Blanco,20,kilogramos,1,centímetros,3,Bajo,"83,10","163,00",2006-03-08,Activad
2156,Adventure Works Cafetera 5 C E090 Blanco,Adventure Works Cafetera 5 C E090 Blanco,45,Adventure Works,Adventure Works,1,Economía,1,Product0805041,8,Blanco,14,kilogramos,1,centímetros,3,Bajo,"75,96","149,00",2005-02-09,Activad
2157,Adventure Works Cafetera 4 C E080 Blanco,Adventure Works Cafetera 4 C E080 Blanco,45,Adventure Works,Adventure Works,1,Economía,1,Product0805042,8,Blanco,28,kilogramos,1,centímetros,3,Bajo,"66,23","129,90",2004-03-09,Activad
2158,Adventure Works Cafetera superautomática 12 C X125 Gris,Adventure Works Cafetera superautomática 12 C X125 Gris,45,Adventure Works,Adventure Works,3,Deluxe,1,Product0805043,11,Gris,26,kilogramos,1,centímetros,3,Bajo,"546,68","1650,00",2009-01-02,Activad
2159,Adventure Works Cafetera automática 10 C M100 Gris,Adventure Works Cafetera automática 10 C M100 Gris,45,Adventure Works,Adventure Works,2,Normal,2,Product0805044,11,Gris,25,kilogramos,1,centímetros,3,Bajo,"343,05","745,99",2008-01-04,Activad
2160,Adventure Works Cafetera 12 C M100 Gris,Adventure Works Cafetera 12 C M100 Gris,45,Adventure Works,Adventure Works,2,Normal,4,Product0805045,11,Gris,24,kilogramos,1,centímetros,3,Bajo,"204,64","445,00",2007-01-05,Activad
2161,Adventure Works Cafetera automática 5 C E090 Gris,Adventure Works Cafetera automática 5 C E090 Gris,45,Adventure Works,Adventure Works,1,Economía,1,Product0805046,11,Gris,25,kilogramos,1,centímetros,3,Bajo,"83,10","163,00",2006-03-08,Activad
2162,Adventure Works Cafetera 5 C E090 Gris,Adventure Works Cafetera 5 C E090 Gris,45,Adventure Works,Adventure Works,1,Economía,1,Product0805047,11,Gris,24,kilogramos,1,centímetros,3,Bajo,"75,96","149,00",2005-02-09,Activad
2163,Adventure Works Cafetera 4 C E080 Gris,Adventure Works Cafetera 4 C E080 Gris,45,Adventure Works,Adventure Works,1,Economía,3,Product0805048,11,Gris,"26,3",kilogramos,1,centímetros,3,Bajo,"66,23","129,90",2004-03-09,Activad
2164,Fabrikam Cafetera superautomática 12 C X125 Negro,Fabrikam Cafetera superautomática 12 C X125 Negro,45,"Fabrikam, Inc.",Fabrikam,3,Deluxe,2,Product0805049,2,Negro,"25,4",kilogramos,1,centímetros,3,Bajo,"546,68","1650,00",2009-01-02,Activad
2165,Fabrikam Cafetera automática 10 C M100 Negro,Fabrikam Cafetera automática 10 C M100 Negro,45,"Fabrikam, Inc.",Fabrikam,2,Normal,2,Product0805050,2,Negro,"17,5",kilogramos,1,centímetros,3,Bajo,"343,05","745,99",2008-01-04,Activad
2166,Fabrikam Cafetera 12 C M100 Negro,Fabrikam Cafetera 12 C M100 Negro,45,"Fabrikam, Inc.",Fabrikam,2,Normal,1,Product0805051,2,Negro,"8,5",kilogramos,1,centímetros,3,Bajo,"204,64","445,00",2007-01-05,Activad
2167,Fabrikam Cafetera automática 5 C E090 Negro,Fabrikam Cafetera automática 5 C E090 Negro,45,"Fabrikam, Inc.",Fabrikam,1,Economía,5,Product0805052,2,Negro,"35,6",kilogramos,1,centímetros,3,Bajo,"83,10","163,00",2006-03-08,Activad
2168,Fabrikam Cafetera 5 C E090 Negro,Fabrikam Cafetera 5 C E090 Negro,45,"Fabrikam, Inc.",Fabrikam,1,Economía,5,Product0805053,2,Negro,"21,5",kilogramos,1,centímetros,3,Bajo,"75,96","149,00",2005-02-09,Activad
2169,Fabrikam Cafetera 4 C E080 Negro,Fabrikam Cafetera 4 C E080 Negro,45,"Fabrikam, Inc.",Fabrikam,1,Economía,1,Product0805054,2,Negro,30,kilogramos,1,centímetros,3,Bajo,"66,23","129,90",2004-03-09,Activad
2170,Fabrikam Cafetera superautomática 12 C X125 Plata,Fabrikam Cafetera superautomática 12 C X125 Plata,45,"Fabrikam, Inc.",Fabrikam,3,Deluxe,1,Product0805055,7,Plata,23,kilogramos,1,centímetros,3,Bajo,"546,68","1650,00",2009-01-02,Activad
2171,Fabrikam Cafetera automática 10 C M100 Plata,Fabrikam Cafetera automática 10 C M100 Plata,45,"Fabrikam, Inc.",Fabrikam,2,Normal,3,Product0805056,7,Plata,25,kilogramos,1,centímetros,3,Bajo,"343,05","745,99",2008-01-04,Activad
2172,Fabrikam Cafetera 12 C M100 Plata,Fabrikam Cafetera 12 C M100 Plata,45,"Fabrikam, Inc.",Fabrikam,2,Normal,1,Product0805057,7,Plata,"16,2",kilogramos,1,centímetros,3,Bajo,"204,64","445,00",2007-01-05,Activad
2173,Fabrikam Cafetera automática 5 C E090 Plata,Fabrikam Cafetera automática 5 C E090 Plata,45,"Fabrikam, Inc.",Fabrikam,1,Economía,3,Product0805058,7,Plata,18,kilogramos,1,centímetros,3,Bajo,"83,10","163,00",2006-03-08,Activad
2174,Fabrikam Cafetera 5 C E090 Plata,Fabrikam Cafetera 5 C E090 Plata,45,"Fabrikam, Inc.",Fabrikam,1,Economía,2,Product0805059,7,Plata,"20,9",kilogramos,1,centímetros,3,Bajo,"75,96","149,00",2005-02-09,Activad
2175,Fabrikam Cafetera 4 C E080 Plata,Fabrikam Cafetera 4 C E080 Plata,45,"Fabrikam, Inc.",Fabrikam,1,Economía,2,Product0805060,7,Plata,28,kilogramos,1,centímetros,3,Bajo,"66,23","129,90",2004-03-09,Activad
2176,Fabrikam Cafetera superautomática 12 C X125 Blanco,Fabrikam Cafetera superautomática 12 C X125 Blanco,45,"Fabrikam, Inc.",Fabrikam,3,Deluxe,1,Product0805061,8,Blanco,26,kilogramos,1,centímetros,3,Bajo,"546,68","1650,00",2009-01-02,Activad
2177,Fabrikam Cafetera automática 10 C M100 Blanco,Fabrikam Cafetera automática 10 C M100 Blanco,45,"Fabrikam, Inc.",Fabrikam,2,Normal,1,Product0805062,8,Blanco,25,kilogramos,1,centímetros,3,Bajo,"343,05","745,99",2008-01-04,Activad
2178,Fabrikam Cafetera 12 C M100 Blanco,Fabrikam Cafetera 12 C M100 Blanco,45,"Fabrikam, Inc.",Fabrikam,2,Normal,1,Product0805063,8,Blanco,24,kilogramos,1,centímetros,3,Bajo,"204,64","445,00",2007-01-05,Activad
2179,Fabrikam Cafetera automática 5 C E090 Blanco,Fabrikam Cafetera automática 5 C E090 Blanco,45,"Fabrikam, Inc.",Fabrikam,1,Economía,3,Product0805064,8,Blanco,25,kilogramos,1,centímetros,3,Bajo,"83,10","163,00",2006-03-08,Activad
2180,Fabrikam Cafetera 5 C E090 Blanco,Fabrikam Cafetera 5 C E090 Blanco,45,"Fabrikam, Inc.",Fabrikam,1,Economía,2,Product0805065,8,Blanco,24,kilogramos,1,centímetros,3,Bajo,"75,96","149,00",2005-02-09,Activad
2181,Fabrikam Cafetera 4 C E080 Blanco,Fabrikam Cafetera 4 C E080 Blanco,45,"Fabrikam, Inc.",Fabrikam,1,Economía,1,Product0805066,8,Blanco,"26,3",kilogramos,1,centímetros,3,Bajo,"66,23","129,90",2004-03-09,Activad
2182,Fabrikam Cafetera superautomática 12 C X125 Gris,Fabrikam Cafetera superautomática 12 C X125 Gris,45,"Fabrikam, Inc.",Fabrikam,3,Deluxe,4,Product0805067,11,Gris,"25,4",kilogramos,1,centímetros,3,Bajo,"546,68","1650,00",2009-01-02,Activad
2183,Fabrikam Cafetera automática 10 C M100 Gris,Fabrikam Cafetera automática 10 C M100 Gris,45,"Fabrikam, Inc.",Fabrikam,2,Normal,2,Product0805068,11,Gris,"17,5",kilogramos,1,centímetros,3,Bajo,"343,05","745,99",2008-01-04,Activad
2184,Fabrikam Cafetera 12 C M100 Gris,Fabrikam Cafetera 12 C M100 Gris,45,"Fabrikam, Inc.",Fabrikam,2,Normal,3,Product0805069,11,Gris,"8,5",kilogramos,1,centímetros,3,Bajo,"204,64","445,00",2007-01-05,Activad
2185,Fabrikam Cafetera automática 5 C E090 Gris,Fabrikam Cafetera automática 5 C E090 Gris,45,"Fabrikam, Inc.",Fabrikam,1,Economía,3,Product0805070,11,Gris,"35,6",kilogramos,1,centímetros,3,Bajo,"83,10","163,00",2006-03-08,Activad
2186,Fabrikam Cafetera 5 C E090 Gris,Fabrikam Cafetera 5 C E090 Gris,45,"Fabrikam, Inc.",Fabrikam,1,Economía,3,Product0805071,11,Gris,"21,5",kilogramos,1,centímetros,3,Bajo,"75,96","149,00",2005-02-09,Activad
2187,Fabrikam Cafetera 4 C E080 Gris,Fabrikam Cafetera 4 C E080 Gris,45,"Fabrikam, Inc.",Fabrikam,1,Economía,1,Product0805072,11,Gris,30,kilogramos,1,centímetros,3,Bajo,"66,23","129,90",2004-03-09,Activad
2188,Fabrikam Cafetera 12 C M100 Oro,Fabrikam Cafetera 12 C M100 Oro,45,"Fabrikam, Inc.",Fabrikam,2,Normal,1,Product0805073,15,Oro,23,kilogramos,1,centímetros,3,Bajo,"204,64","445,00",2007-01-05,Activad
2189,Fabrikam Cafetera automática 5 C E090 Oro,Fabrikam Cafetera automática 5 C E090 Oro,45,"Fabrikam, Inc.",Fabrikam,1,Economía,1,Product0805074,15,Oro,25,kilogramos,1,centímetros,3,Bajo,"83,10","163,00",2006-03-08,Activad
2190,Adventure Works Lámpara de planta X1150 Negro,Adventure Works Lámpara de planta X1150 Negro,46,Adventure Works,Adventure Works,3,Deluxe,1,Product0806001,2,Negro,"10,6",kilogramos,1,centímetros,1,Alto,"210,72","635,99",2009-01-02,Activad
2191,Adventure Works Lámpara de planta M2150 Negro,Adventure Works Lámpara de planta M2150 Negro,46,Adventure Works,Adventure Works,2,Normal,1,Product0806002,2,Negro,7,kilogramos,1,centímetros,1,Alto,"155,89","339,00",2008-01-04,Activad
2192,Adventure Works Chandelier M8150 Negro,Adventure Works Chandelier M8150 Negro,46,Adventure Works,Adventure Works,2,Normal,3,Product0806003,2,Negro,"18,6",kilogramos,1,centímetros,1,Alto,"123,47","268,50",2008-01-05,Activad
2193,Adventure Works Chandelier M6150 Negro,Adventure Works Chandelier M6150 Negro,46,Adventure Works,Adventure Works,2,Normal,1,Product0806004,2,Negro,2,kilogramos,1,centímetros,1,Alto,"105,76","229,99",2007-03-08,Activad
2194,Adventure Works Lámpara de pared E2150 Negro,Adventure Works Lámpara de pared E2150 Negro,46,Adventure Works,Adventure Works,1,Economía,1,Product0806005,2,Negro,"3,2",kilogramos,1,centímetros,1,Alto,"61,17","119,99",2007-02-09,Activad
2195,Adventure Works Lámpara de pared E3150 Negro,Adventure Works Lámpara de pared E3150 Negro,46,Adventure Works,Adventure Works,1,Economía,1,Product0806006,2,Negro,"3,2",kilogramos,1,centímetros,1,Alto,"52,00","101,99",2006-03-09,Activad
2196,Adventure Works Lámpara de escritorio E1300 Negro,Adventure Works Lámpara de escritorio E1300 Negro,46,Adventure Works,Adventure Works,1,Economía,1,Product0806007,2,Negro,"14,7",kilogramos,1,centímetros,1,Alto,"40,76","79,95",2005-05-04,Activad
2197,Adventure Works Lámpara de escritorio E1200 Negro,Adventure Works Lámpara de escritorio E1200 Negro,46,Adventure Works,Adventure Works,1,Economía,1,Product0806008,2,Negro,"6,9",kilogramos,1,centímetros,1,Alto,"15,29","29,99",2004-06-08,Activad
2198,Adventure Works Lámpara de planta X1150 Blanco,Adventure Works Lámpara de planta X1150 Blanco,46,Adventure Works,Adventure Works,3,Deluxe,1,Product0806009,8,Blanco,7,kilogramos,1,centímetros,1,Alto,"210,72","635,99",2005-11-07,Activad
2199,Adventure Works Lámpara de planta M2150 Blanco,Adventure Works Lámpara de planta M2150 Blanco,46,Adventure Works,Adventure Works,2,Normal,4,Product0806010,8,Blanco,11,kilogramos,1,centímetros,1,Alto,"155,89","339,00",2008-01-04,Activad
2200,Adventure Works Chandelier M8150 Blanco,Adventure Works Chandelier M8150 Blanco,46,Adventure Works,Adventure Works,2,Normal,3,Product0806011,8,Blanco,8,kilogramos,1,centímetros,1,Alto,"123,47","268,50",2008-01-05,Activad
2201,Adventure Works Chandelier M6150 Blanco,Adventure Works Chandelier M6150 Blanco,46,Adventure Works,Adventure Works,2,Normal,1,Product0806012,8,Blanco,"12,4",kilogramos,1,centímetros,1,Alto,"105,76","229,99",2007-03-08,Activad
2202,Adventure Works Lámpara de pared E2150 Blanco,Adventure Works Lámpara de pared E2150 Blanco,46,Adventure Works,Adventure Works,1,Economía,1,Product0806013,8,Blanco,"9,6",kilogramos,1,centímetros,1,Alto,"61,17","119,99",2007-02-09,Activad
2203,Adventure Works Lámpara de pared E3150 Blanco,Adventure Works Lámpara de pared E3150 Blanco,46,Adventure Works,Adventure Works,1,Economía,1,Product0806014,8,Blanco,"4,6",kilogramos,1,centímetros,1,Alto,"52,00","101,99",2006-03-09,Activad
2204,Adventure Works Lámpara de escritorio E1300 Blanco,Adventure Works Lámpara de escritorio E1300 Blanco,46,Adventure Works,Adventure Works,1,Economía,1,Product0806015,8,Blanco,4,kilogramos,1,centímetros,1,Alto,"40,76","79,95",2005-05-04,Activad
